Year,AdminCity,City,Population,Male,Female,Latitude,Longitude
2011,Pleven,Pordim,2003,992,1011,43.4167,24.9167
2011,Pleven,Slavyanovo,3836,1895,1941,43.3167,24.8667
2011,Pleven,Trastenik,4324,2142,2182,43.4833,24.55
2011,Pleven,Cherven Bryag,12639,6299,6340,43.2667,24.1
2011,Plovdiv,Asenovgrad,50590,24469,26121,42.0167,24.8667
2011,Plovdiv,Banya,3451,1630,1821,42.5,24.8333
2011,Plovdiv,Brezovo,1882,929,953,42.4833,25.0833
2011,Plovdiv,Kalofer,3055,1435,1620,42.6178,24.98
2011,Plovdiv,Karlovo,22931,11018,11913,42.6333,24.8
2011,Plovdiv,Klisura,1086,516,570,42.7,24.45
2011,Plovdiv,Krichim,8370,4121,4249,42.0333,24.4667
2011,Plovdiv,Kuklen,5854,2878,2976,42.0333,24.7833
2011,Plovdiv,Laki,2104,1083,1021,41.8167,24.8333
2011,Plovdiv,Perushtitsa,5029,2459,2570,42.0333,24.55
2011,Plovdiv,Plovdiv,338184,161336,176848,42.15,24.75
2011,Plovdiv,Parvomay,13219,6348,6871,42.1,25.2167
2011,Plovdiv,Rakovski,15099,7362,7737,42.2833,24.9333
2011,Plovdiv,Sadovo,2571,1292,1279,42.1333,24.8667
2011,Plovdiv,Sopot,8700,4231,4469,42.6667,24.75
2011,Plovdiv,Stamboliyski,11495,5570,5925,42.1333,24.5333
2011,Plovdiv,Saedinenie,5591,2749,2842,42.25,24.6
2011,Plovdiv,Hisarya,7066,3372,3694,42.5,24.7
2011,Razgrad,Zavet,3011,1498,1513,43.7333,26.5833
2011,Razgrad,Isperih,8864,4320,4544,43.7167,26.8333
2011,Razgrad,Kubrat,7268,3498,3770,43.8,26.5
2011,Razgrad,Loznitsa,2222,1100,1122,43.4333,26.6167
2011,Razgrad,Razgrad,33416,15841,17575,43.5333,26.5167
2011,Razgrad,Tsar Kaloyan,3716,1818,1898,43.6333,26.2333
2011,Ruse,Borovo,2023,1011,1012,43.5667,25.8167
2011,Ruse,Byala,8342,4135,4207,42.8833,27.8833
2011,Ruse,Byala,8342,4135,4207,43.4631,25.7214
2011,Ruse,Vetovo,4412,2208,2204,43.7,26.2667
2011,Ruse,Glodzhevo,3464,1720,1744,43.6833,26.5
2011,Ruse,Dve Mogili,4166,2061,2105,43.5,25.8833
2011,Ruse,Marten,3632,1819,1813,43.85,25.9333
2011,Ruse,Ruse,149134,72118,77016,43.8486,25.9534
2011,Ruse,Senovo,1408,690,718,43.6167,26.3167
2011,Ruse,Slivo pole,2984,1484,1500,43.85,26.2
2011,Ruse,Silistra,53496,26092,27404,44.1167,27.2667
2011,Ruse,Silistra,53496,26092,27404,44.1167,27.2667
2011,Ruse,Alfatar,1625,818,807,43.95,27.3
2011,Ruse,Glavinitsa,1545,743,802,43.9333,26.8333
2011,Ruse,Dulovo,6528,3255,3273,43.8333,27.1333
2011,Ruse,Silistra,35230,17065,18165,44.1167,27.2667
2011,Ruse,Silistra,35230,17065,18165,44.1167,27.2667
2011,Ruse,Tutrakan,8568,4211,4357,44.05,26.6167
2011,Sliven,Kermen,1752,870,882,42.6333,26.1333
2011,Sliven,Kotel,5711,2734,2977,42.8833,26.45
2011,Sliven,Nova Zagora,22200,10815,11385,42.4833,26.0167
2011,Sliven,Sliven,91042,43896,47146,42.6833,26.3167
2011,Sliven,Tvarditsa,5669,2899,2770,42.7167,26.0167
2011,Sliven,Shivachevo,3660,1815,1845,42.7,26.0667
2011,Smolyan,Devin,6929,3324,3605,41.7444,24.3978
2011,Smolyan,Dospat,2390,1163,1227,41.6436,24.1667
2011,Smolyan,Zlatograd,7116,3407,3709,41.3833,25.1
2011,Smolyan,Madan,5791,2886,2905,41.4833,24.9333
2011,Smolyan,Nedelino,4483,2197,2286,41.5167,25.1
2011,Smolyan,Rudozem,3735,1828,1907,41.4833,24.85
2011,Smolyan,Smolyan,30313,14608,15705,41.5739,24.7128
2011,Smolyan,Chepelare,5303,2590,2713,41.7269,24.6833
2011,Sofia (stolitsa),Bankya,11102,5414,5688,42.6983,23.1342
2011,Sofia (stolitsa),Buhovo,2753,1363,1390,42.7667,23.4667
2011,Sofia (stolitsa),Novi Iskar,14654,7213,7441,42.8022,23.3006
2011,Sofia (stolitsa),Sofia,1208097,574567,633530,42.6977,23.3219
2011,Sofia (oblast),Bozhurishte,5618,2709,2909,42.755,23.1897
2011,Sofia (oblast),Botevgrad,20242,9885,10357,42.9119,23.8106
2011,Sofia (oblast),Godech,4383,2177,2206,43.0122,23.0447
2011,Sofia (oblast),Dolna Banya,4511,2219,2292,42.3,23.7833
2011,Sofia (oblast),Dragoman,3371,1665,1706,42.9225,23.0464
2011,Sofia (oblast),Elin Pelin,6811,3325,3486,42.6667,23.6
2011,Sofia (oblast),Etropole,10209,5076,5133,42.8333,24.0
2011,Sofia (oblast),Zlatitsa,5046,2446,2600,42.7,24.1333
2011,Sofia (oblast),Ihtiman,13074,6488,6586,42.4333,23.8167
2011,Sofia (oblast),Koprivshtitsa,2370,1157,1213,42.6333,24.35
2011,Sofia (oblast),Kostenets,6737,3291,3446,42.3086,23.8578
2011,Sofia (oblast),Kostinbrod,12096,5908,6188,42.8136,23.2178
2011,Sofia (oblast),Momin prohod,1604,764,840,42.4,23.85
2011,Sofia (oblast),Pirdop,7426,3638,3788,42.7,24.1833
2011,Sofia (oblast),Pravets,3782,1900,1882,42.8986,23.9142
2011,Sofia (oblast),Samokov,26529,12873,13656,42.3378,23.5528
2011,Sofia (oblast),Svoge,8192,4072,4120,42.9597,23.3408
2011,Sofia (oblast),Slivnitsa,7594,3788,3806,42.8511,23.0356
2011,Stara Zagora,Gurkovo,2768,1399,1369,42.65,25.8167
2011,Stara Zagora,Galabovo,8187,4123,4064,42.1333,25.8667
2011,Stara Zagora,Kazanlak,46990,22600,24390,42.6167,25.4
2011,Stara Zagora,Kran,3316,1647,1669,42.6658,25.3738
2011,Stara Zagora,Maglizh,3256,1621,1635,42.6167,25.5667
2011,Stara Zagora,Nikolaevo,2670,1306,1364,42.6833,25.85
2011,Stara Zagora,Pavel Banya,2750,1281,1469,42.6167,25.2
2011,Stara Zagora,Radnevo,12731,6337,6394,42.3,25.9333
2011,Stara Zagora,Stara Zagora,137416,66706,70710,42.4258,25.6347
2011,Stara Zagora,Chirpan,15395,7543,7852,42.2,25.3333
2011,Stara Zagora,Shipka,1310,632,678,42.7167,25.3333
2011,Targovishte,Antonovo,1571,789,782,43.15,26.1667
2011,Targovishte,Omurtag,7628,3599,4029,43.1,26.4167
2011,Targovishte,Opaka,2786,1385,1401,43.45,26.1667
2011,Targovishte,Popovo,15453,7442,8011,43.35,26.2333
2011,Targovishte,Targovishte,37341,18012,19329,43.25,26.5833
2011,Haskovo,Dimitrovgrad,38217,18634,19583,42.0519,25.5897
2011,Haskovo,Ivaylovgrad,3692,1833,1859,41.5283,26.1256
2011,Haskovo,Lyubimets,7581,3781,3800,41.8333,26.0833
2011,Haskovo,Madzharovo,644,330,314,41.6292,25.8667
2011,Haskovo,Merichleri,1661,815,846,42.0,25.8
2011,Haskovo,Svilengrad,18065,8869,9196,41.7667,26.2
2011,Haskovo,Simeonovgrad,6699,3292,3407,42.0333,25.8333
2011,Haskovo,Topolovgrad,5470,2734,2736,42.0844,26.3386
2011,Haskovo,Harmanli,18429,9018,9411,41.9333,25.9
2011,Haskovo,Haskovo,75641,36228,39413,41.9333,25.5667
2011,Shumen,Veliki Preslav,7655,3730,3925,43.1667,26.8167
2011,Shumen,Varbitsa,3327,1632,1695,43.1667,26.5833
2011,Shumen,Kaolinovo,1462,745,717,43.3167,27.0167
2011,Shumen,Kaspichan,3084,1515,1569,43.3167,27.1667
2011,Shumen,Novi Pazar,11932,5801,6131,43.35,27.2
2011,Shumen,Pliska,898,437,461,43.3667,27.1167
2011,Shumen,Smyadovo,3799,1888,1911,43.0333,27.05
2011,Shumen,Shumen,80511,38547,41964,43.2714,26.9361
2011,Yambol,Bolyarovo,1220,587,633,42.1,26.8333
2011,Yambol,Elhovo,10445,5112,5333,42.1667,26.5667
2011,Yambol,Straldzha,5704,2847,2857,42.6,26.6833
2011,Yambol,Yambol,73268,35706,37562,42.4833,26.5
2012,Blagoevgrad,Bansko,8925,4356,4569,41.8383,23.488
2012,Blagoevgrad,Belitsa,3281,1570,1711,41.9494,23.5725
2012,Blagoevgrad,Blagoevgrad,70562,33671,36891,42.0167,23.1
2012,Blagoevgrad,Gotse Delchev,18994,9186,9808,41.5667,23.7333
2012,Blagoevgrad,Dobrinishte,2755,1337,1418,41.825,23.5594
2012,Blagoevgrad,Kresna,3502,1765,1737,41.73,23.1569
2012,Blagoevgrad,Melnik,209,101,108,41.5231,23.3925
2012,Blagoevgrad,Petrich,28890,14057,14833,41.3981,23.2072
2012,Blagoevgrad,Razlog,11824,5757,6067,41.8864,23.4678
2012,Blagoevgrad,Sandanski,26085,12707,13378,41.5667,23.2833
2012,Blagoevgrad,Simitli,6654,3347,3307,41.8936,23.1069
2012,Blagoevgrad,Hadzhidimovo,2647,1356,1291,41.5167,23.8667
2012,Blagoevgrad,Yakoruda,5659,2733,2926,42.02,23.6833
2012,Burgas,Aytos,19827,9628,10199,42.7,27.25
2012,Burgas,Aheloy,2404,1214,1190,42.6483,27.6494
2012,Burgas,Ahtopol,1289,635,654,42.1,27.95
2012,Burgas,Burgas,199083,96270,102813,42.4975,27.47
2012,Burgas,Bulgarovo,1662,834,828,42.65,27.3333
2012,Burgas,Kableshkovo,2905,1432,1473,42.6167,27.5667
2012,Burgas,Kameno,4316,2122,2194,42.5667,27.3667
2012,Burgas,Karnobat,18212,8830,9382,42.65,26.9833
2012,Burgas,Kiten,945,481,464,42.2344,27.7711
2012,Burgas,Malko Tarnovo,2379,1175,1204,41.9833,27.5333
2012,Burgas,Nesebar,10803,5260,5543,42.66,27.72
2012,Burgas,Obzor,2144,1070,1074,42.8167,27.8833
2012,Burgas,Pomorie,13564,6541,7023,42.55,27.65
2012,Burgas,Primorsko,2974,1482,1492,42.2667,27.75
2012,Burgas,Sveti Vlas,3003,1559,1444,42.7167,27.7667
2012,Burgas,Sozopol,4290,2092,2198,42.4167,27.7
2012,Burgas,Sredets,8974,4404,4570,42.3483,27.1933
2012,Burgas,Sungurlare,3163,1560,1603,42.7667,26.7833
2012,Burgas,Tsarevo,6012,2943,3069,42.17,27.85
2012,Burgas,Chernomorets,2046,1021,1025,42.45,27.64
2012,Varna,Aksakovo,7868,3877,3991,43.2592,27.8211
2012,Varna,Beloslav,7741,3880,3861,43.19,27.7
2012,Varna,Byala,1994,1008,986,42.8833,27.8833
2012,Varna,Byala,1994,1008,986,43.4631,25.7214
2012,Varna,Varna,334744,162598,172146,43.2167,27.9167
2012,Varna,Valchi Dol,3149,1526,1623,43.4,27.5333
2012,Varna,Devnya,8033,3981,4052,43.2222,27.57
2012,Varna,Dolni Chiflik,6600,3261,3339,42.9833,27.7333
2012,Varna,Dalgopol,4758,2382,2376,43.05,27.35
2012,Varna,Ignatievo,4026,1959,2067,43.3,27.7
2012,Varna,Provadia,12932,6369,6563,43.1833,27.4333
2012,Varna,Suvorovo,4533,2258,2275,43.33,27.6
2012,Veliko Tarnovo,Byala Cherkva,1820,874,946,43.15,25.3
2012,Veliko Tarnovo,Veliko Tarnovo,68871,32721,36150,43.0833,25.65
2012,Veliko Tarnovo,Gorna Oryahovitsa,31094,15004,16090,43.1278,25.7019
2012,Veliko Tarnovo,Debelets,3992,1942,2050,43.0333,25.6167
2012,Veliko Tarnovo,Dolna Oryahovitsa,2879,1409,1470,43.1167,25.7833
2012,Veliko Tarnovo,Elena,5423,2607,2816,42.9333,25.8833
2012,Veliko Tarnovo,Zlataritsa,2136,1063,1073,43.05,25.9
2012,Veliko Tarnovo,Kilifarevo,2219,1076,1143,42.9833,25.6333
2012,Veliko Tarnovo,Lyaskovets,8097,3878,4219,43.1111,25.7261
2012,Veliko Tarnovo,Pavlikeni,10376,5068,5308,43.2428,25.3219
2012,Veliko Tarnovo,Polski Trambesh,4245,2137,2108,43.3667,25.65
2012,Veliko Tarnovo,Svishtov,29373,13956,15417,43.6239,25.3531
2012,Veliko Tarnovo,Strazhitsa,4375,2167,2208,43.2333,25.9667
2012,Veliko Tarnovo,Suhindol,1769,861,908,43.1833,25.2
2012,Vidin,Belogradchik,5111,2538,2573,43.6278,22.6833
2012,Vidin,Bregovo,2474,1186,1288,44.15,22.65
2012,Vidin,Vidin,46877,22828,24049,43.99,22.8725
2012,Vidin,Gramada,1400,691,709,43.8742,22.6783
2012,Vidin,Dimovo,1175,595,580,43.7417,22.7283
2012,Vidin,Dunavtsi,2196,1086,1110,44.0,22.8667
2012,Vidin,Kula,3097,1497,1600,43.89,22.5217
2012,Vratsa,Byala Slatina,10934,5314,5620,43.4667,23.9333
2012,Vratsa,Vratsa,58856,28769,30087,43.21,23.5625
2012,Vratsa,Kozloduy,12775,6343,6432,43.7833,23.7333
2012,Vratsa,Krivodol,3024,1497,1527,43.3683,23.4936
2012,Vratsa,Mezdra,10624,5122,5502,43.15,23.7
2012,Vratsa,Mizia,3180,1578,1602,43.6867,23.8458
2012,Vratsa,Oryahovo,4929,2412,2517,43.7358,23.9619
2012,Vratsa,Roman,2773,1374,1399,43.1369,24.125
2012,Gabrovo,Gabrovo,57840,27959,29881,42.8747,25.3186
2012,Gabrovo,Dryanovo,7238,3482,3756,42.9747,25.4781
2012,Gabrovo,Plachkovtsi,1751,874,877,42.8333,25.4333
2012,Gabrovo,Sevlievo,22300,10826,11474,43.0275,25.1125
2012,Gabrovo,Tryavna,9202,4406,4796,42.8672,25.5008
2012,Dobrich,Balchik,11579,5757,5822,43.4072,28.1672
2012,Dobrich,General Toshevo,6759,3343,3416,43.7,28.0333
2012,Dobrich,Dobrich,89627,43264,46363,43.5667,27.8333
2012,Dobrich,Kavarna,11432,5567,5865,43.4358,28.3386
2012,Dobrich,Tervel,5965,2938,3027,43.7472,27.41
2012,Dobrich,Shabla,3359,1657,1702,43.535,28.5339
2012,Kardzhali,Ardino,3455,1716,1739,41.5833,25.1333
2012,Kardzhali,Dzhebel,3116,1546,1570,41.4933,25.305
2012,Kardzhali,Krumovgrad,4947,2391,2556,41.4667,25.65
2012,Kardzhali,Kardzhali,43681,20986,22695,41.65,25.3667
2012,Kardzhali,Momchilgrad,7743,3840,3903,41.5258,25.4061
2012,Kyustendil,Bobovdol,5653,3064,2589,42.3522,23.0333
2012,Kyustendil,Boboshevo,1182,546,636,42.1461,23.0708
2012,Kyustendil,Dupnitsa,32885,15809,17076,42.2667,23.1167
2012,Kyustendil,Kocherinovo,2295,1092,1203,42.1167,23.0833
2012,Kyustendil,Kyustendil,43605,20992,22613,42.2833,22.6833
2012,Kyustendil,Rila,2320,1124,1196,42.13,23.3869
2012,Kyustendil,Sapareva Banya,3766,1877,1889,42.2889,23.2672
2012,Lovech,Apriltsi,2915,1417,1498,42.85,24.9167
2012,Lovech,Letnitsa,2630,1306,1324,43.2558,25.0639
2012,Lovech,Lovech,35837,17593,18244,43.1333,24.7167
2012,Lovech,Lukovit,8853,4338,4515,43.2,24.1667
2012,Lovech,Teteven,9563,4701,4862,42.9167,24.2667
2012,Lovech,Troyan,20827,10096,10731,42.89,24.7133
2012,Lovech,Ugarchin,2513,1228,1285,43.1,24.3167
2012,Lovech,Yablanitsa,2824,1421,1403,43.05,24.1
2012,Montana,Berkovitsa,13156,6427,6729,43.2392,23.1272
2012,Montana,Boychinovtsi,1470,750,720,43.4683,23.3044
2012,Montana,Brusartsi,1123,549,574,43.7,23.05
2012,Montana,Valchedram,3523,1712,1811,43.715,23.45
2012,Montana,Varshets,6125,3009,3116,43.1981,23.2875
2012,Montana,Lom,22059,10726,11333,43.8139,23.2369
2012,Montana,Montana,42909,21105,21804,43.4125,23.225
2012,Montana,Chiprovtsi,1801,891,910,43.3844,22.8822
2012,Pazardzhik,Batak,3182,1594,1588,41.9442,24.2181
2012,Pazardzhik,Belovo,3818,1853,1965,42.2122,24.015
2012,Pazardzhik,Bratsigovo,4061,2014,2047,42.0128,24.3742
2012,Pazardzhik,Velingrad,22320,10654,11666,42.0278,23.9908
2012,Pazardzhik,Vetren,3145,1561,1584,42.245,24.0894
2012,Pazardzhik,Kostandovo,4133,2069,2064,42.0656,24.0517
2012,Pazardzhik,Pazardzhik,71195,34602,36593,42.1922,24.3331
2012,Pazardzhik,Panagyurishte,17307,8549,8758,42.5,24.1833
2012,Pazardzhik,Peshtera,16678,8174,8504,42.0347,24.2994
2012,Pazardzhik,Rakitovo,8123,4026,4097,41.9878,24.0861
2012,Pazardzhik,Septemvri,7805,3858,3947,42.2167,24.1
2012,Pazardzhik,Strelcha,4004,1944,2060,42.5,24.3167
2012,Pazardzhik,Sarnitsa,3559,1802,1757,41.7858,24.015
2012,Pernik,Batanovtsi,2242,1110,1132,42.5539,23.0325
2012,Pernik,Breznik,4081,1991,2090,42.7394,22.9078
2012,Pernik,Zemen,1626,810,816,42.48,22.7489
2012,Pernik,Pernik,78371,37924,40447,42.6078,23.0375
2012,Pernik,Radomir,14153,7001,7152,42.5453,22.9775
2012,Pernik,Tran,2421,1212,1209,42.8342,22.6519
2012,Pleven,Belene,8175,4470,3705,43.6511,25.1133
2012,Pleven,Gulyantsi,3122,1531,1591,43.6486,24.7125
2012,Pleven,Dolna Mitropolia,3003,1452,1551,43.4667,24.5333
2012,Pleven,Dolni Dabnik,4115,2000,2115,43.4167,24.4333
2012,Pleven,Iskar,3110,1555,1555,43.4608,24.2686
2012,Pleven,Knezha,10244,5056,5188,43.5,24.0833
2012,Pleven,Koynare,3611,1792,1819,43.3667,24.0833
2012,Pleven,Levski,9707,4727,4980,43.4333,25.1333
2012,Pleven,Nikopol,3151,1549,1602,43.7081,24.8983
2012,Pleven,Pleven,104416,50374,54042,43.4167,24.6167
2012,Pleven,Pordim,1978,980,998,43.4167,24.9167
2012,Pleven,Slavyanovo,3781,1860,1921,43.3167,24.8667
2012,Pleven,Trastenik,4253,2089,2164,43.4833,24.55
2012,Pleven,Cherven Bryag,12469,6208,6261,43.2667,24.1
2012,Plovdiv,Asenovgrad,50307,24315,25992,42.0167,24.8667
2012,Plovdiv,Banya,3403,1599,1804,42.5,24.8333
2012,Plovdiv,Brezovo,1875,924,951,42.4833,25.0833
2012,Plovdiv,Kalofer,3008,1411,1597,42.6178,24.98
2012,Plovdiv,Karlovo,22848,11019,11829,42.6333,24.8
2012,Plovdiv,Klisura,1050,500,550,42.7,24.45
2012,Plovdiv,Krichim,8317,4098,4219,42.0333,24.4667
2012,Plovdiv,Kuklen,5855,2859,2996,42.0333,24.7833
2012,Plovdiv,Laki,2089,1065,1024,41.8167,24.8333
2012,Plovdiv,Perushtitsa,4986,2428,2558,42.0333,24.55
2012,Plovdiv,Plovdiv,339129,161710,177419,42.15,24.75
2012,Plovdiv,Parvomay,13101,6274,6827,42.1,25.2167
2012,Plovdiv,Rakovski,15059,7330,7729,42.2833,24.9333
2012,Plovdiv,Sadovo,2568,1286,1282,42.1333,24.8667
2012,Plovdiv,Sopot,8627,4191,4436,42.6667,24.75
2012,Plovdiv,Stamboliyski,11399,5519,5880,42.1333,24.5333
2012,Plovdiv,Saedinenie,5546,2730,2816,42.25,24.6
2012,Plovdiv,Hisarya,6958,3321,3637,42.5,24.7
2012,Razgrad,Zavet,2984,1499,1485,43.7333,26.5833
2012,Razgrad,Isperih,8720,4244,4476,43.7167,26.8333
2012,Razgrad,Kubrat,7181,3447,3734,43.8,26.5
2012,Razgrad,Loznitsa,2207,1092,1115,43.4333,26.6167
2012,Razgrad,Razgrad,33005,15641,17364,43.5333,26.5167
2012,Razgrad,Tsar Kaloyan,3678,1806,1872,43.6333,26.2333
2012,Ruse,Borovo,1996,996,1000,43.5667,25.8167
2012,Ruse,Byala,8218,4063,4155,42.8833,27.8833
2012,Ruse,Byala,8218,4063,4155,43.4631,25.7214
2012,Ruse,Vetovo,4358,2193,2165,43.7,26.2667
2012,Ruse,Glodzhevo,3419,1703,1716,43.6833,26.5
2012,Ruse,Dve Mogili,4106,2028,2078,43.5,25.8833
2012,Ruse,Marten,3600,1813,1787,43.85,25.9333
2012,Ruse,Ruse,148350,71801,76549,43.8486,25.9534
2012,Ruse,Senovo,1387,674,713,43.6167,26.3167
2012,Ruse,Slivo pole,2962,1477,1485,43.85,26.2
2012,Ruse,Silistra,52838,25741,27097,44.1167,27.2667
2012,Ruse,Silistra,52838,25741,27097,44.1167,27.2667
2012,Ruse,Alfatar,1596,804,792,43.95,27.3
2012,Ruse,Glavinitsa,1536,738,798,43.9333,26.8333
2012,Ruse,Dulovo,6509,3241,3268,43.8333,27.1333
2012,Ruse,Silistra,34728,16783,17945,44.1167,27.2667
2012,Ruse,Silistra,34728,16783,17945,44.1167,27.2667
2012,Ruse,Tutrakan,8469,4175,4294,44.05,26.6167
2012,Sliven,Kermen,1705,857,848,42.6333,26.1333
2012,Sliven,Kotel,5666,2707,2959,42.8833,26.45
2012,Sliven,Nova Zagora,22104,10765,11339,42.4833,26.0167
2012,Sliven,Sliven,90404,43513,46891,42.6833,26.3167
2012,Sliven,Tvarditsa,5662,2887,2775,42.7167,26.0167
2012,Sliven,Shivachevo,3635,1807,1828,42.7,26.0667
2012,Smolyan,Devin,6819,3258,3561,41.7444,24.3978
2012,Smolyan,Dospat,2357,1148,1209,41.6436,24.1667
2012,Smolyan,Zlatograd,7003,3351,3652,41.3833,25.1
2012,Smolyan,Madan,5734,2867,2867,41.4833,24.9333
2012,Smolyan,Nedelino,4393,2156,2237,41.5167,25.1
2012,Smolyan,Rudozem,3681,1797,1884,41.4833,24.85
2012,Smolyan,Smolyan,30045,14447,15598,41.5739,24.7128
2012,Smolyan,Chepelare,5254,2571,2683,41.7269,24.6833
2012,Sofia (stolitsa),Bankya,11200,5463,5737,42.6983,23.1342
2012,Sofia (stolitsa),Buhovo,2738,1355,1383,42.7667,23.4667
2012,Sofia (stolitsa),Novi Iskar,14532,7141,7391,42.8022,23.3006
2012,Sofia (stolitsa),Sofia,1213542,577716,635826,42.6977,23.3219
2012,Sofia (oblast),Bozhurishte,5691,2741,2950,42.755,23.1897
2012,Sofia (oblast),Botevgrad,20194,9834,10360,42.9119,23.8106
2012,Sofia (oblast),Godech,4315,2147,2168,43.0122,23.0447
2012,Sofia (oblast),Dolna Banya,4487,2210,2277,42.3,23.7833
2012,Sofia (oblast),Dragoman,3326,1637,1689,42.9225,23.0464
2012,Sofia (oblast),Elin Pelin,6885,3358,3527,42.6667,23.6
2012,Sofia (oblast),Etropole,10126,5031,5095,42.8333,24.0
2012,Sofia (oblast),Zlatitsa,5011,2433,2578,42.7,24.1333
2012,Sofia (oblast),Ihtiman,13045,6488,6557,42.4333,23.8167
2012,Sofia (oblast),Koprivshtitsa,2312,1125,1187,42.6333,24.35
2012,Sofia (oblast),Kostenets,6634,3240,3394,42.3086,23.8578
2012,Sofia (oblast),Kostinbrod,12012,5847,6165,42.8136,23.2178
2012,Sofia (oblast),Momin prohod,1587,751,836,42.4,23.85
2012,Sofia (oblast),Pirdop,7356,3598,3758,42.7,24.1833
2012,Sofia (oblast),Pravets,3787,1916,1871,42.8986,23.9142
2012,Sofia (oblast),Samokov,26441,12797,13644,42.3378,23.5528
2012,Sofia (oblast),Svoge,8096,4027,4069,42.9597,23.3408
2012,Sofia (oblast),Slivnitsa,7481,3731,3750,42.8511,23.0356
2012,Stara Zagora,Gurkovo,2772,1397,1375,42.65,25.8167
2012,Stara Zagora,Galabovo,8093,4066,4027,42.1333,25.8667
2012,Stara Zagora,Kazanlak,46725,22499,24226,42.6167,25.4
2012,Stara Zagora,Kran,3295,1638,1657,42.6658,25.3738
2012,Stara Zagora,Maglizh,3228,1608,1620,42.6167,25.5667
2012,Stara Zagora,Nikolaevo,2699,1323,1376,42.6833,25.85
2012,Stara Zagora,Pavel Banya,2704,1259,1445,42.6167,25.2
2012,Stara Zagora,Radnevo,12621,6275,6346,42.3,25.9333
2012,Stara Zagora,Stara Zagora,137881,66634,71247,42.4258,25.6347
2012,Stara Zagora,Chirpan,15266,7492,7774,42.2,25.3333
2012,Stara Zagora,Shipka,1280,618,662,42.7167,25.3333
2012,Targovishte,Antonovo,1537,772,765,43.15,26.1667
2012,Targovishte,Omurtag,7638,3598,4040,43.1,26.4167
2012,Targovishte,Opaka,2755,1376,1379,43.45,26.1667
2012,Targovishte,Popovo,15284,7361,7923,43.35,26.2333
2012,Targovishte,Targovishte,37089,17877,19212,43.25,26.5833
2012,Haskovo,Dimitrovgrad,37814,18425,19389,42.0519,25.5897
2012,Haskovo,Ivaylovgrad,3633,1816,1817,41.5283,26.1256
2012,Haskovo,Lyubimets,7526,3754,3772,41.8333,26.0833
2012,Haskovo,Madzharovo,624,321,303,41.6292,25.8667
2012,Haskovo,Merichleri,1608,786,822,42.0,25.8
2012,Haskovo,Svilengrad,18088,8896,9192,41.7667,26.2
2012,Haskovo,Simeonovgrad,6626,3273,3353,42.0333,25.8333
2012,Haskovo,Topolovgrad,5382,2680,2702,42.0844,26.3386
2012,Haskovo,Harmanli,18260,8966,9294,41.9333,25.9
2012,Haskovo,Haskovo,75334,36085,39249,41.9333,25.5667
2012,Shumen,Veliki Preslav,7593,3697,3896,43.1667,26.8167
2012,Shumen,Varbitsa,3315,1627,1688,43.1667,26.5833
2012,Shumen,Kaolinovo,1469,753,716,43.3167,27.0167
2012,Shumen,Kaspichan,3059,1505,1554,43.3167,27.1667
2012,Shumen,Novi Pazar,11855,5741,6114,43.35,27.2
2012,Shumen,Pliska,891,434,457,43.3667,27.1167
2012,Shumen,Smyadovo,3764,1873,1891,43.0333,27.05
2012,Shumen,Shumen,80143,38310,41833,43.2714,26.9361
2012,Yambol,Bolyarovo,1197,583,614,42.1,26.8333
2012,Yambol,Elhovo,10300,5031,5269,42.1667,26.5667
2012,Yambol,Straldzha,5707,2858,2849,42.6,26.6833
2012,Yambol,Yambol,72778,35466,37312,42.4833,26.5
2013,Blagoevgrad,Bansko,8867,4323,4544,41.8383,23.488
2013,Blagoevgrad,Belitsa,3236,1552,1684,41.9494,23.5725
2013,Blagoevgrad,Blagoevgrad,70583,33709,36874,42.0167,23.1
2013,Blagoevgrad,Gotse Delchev,18894,9104,9790,41.5667,23.7333
2013,Blagoevgrad,Dobrinishte,2761,1343,1418,41.825,23.5594
2013,Blagoevgrad,Kresna,3479,1752,1727,41.73,23.1569
2013,Blagoevgrad,Melnik,208,102,106,41.5231,23.3925
2013,Blagoevgrad,Petrich,28803,14009,14794,41.3981,23.2072
2013,Blagoevgrad,Razlog,11788,5713,6075,41.8864,23.4678
2013,Blagoevgrad,Sandanski,25858,12570,13288,41.5667,23.2833
2013,Blagoevgrad,Simitli,6590,3308,3282,41.8936,23.1069
2013,Blagoevgrad,Hadzhidimovo,2616,1330,1286,41.5167,23.8667
2013,Blagoevgrad,Yakoruda,5590,2695,2895,42.02,23.6833
2013,Burgas,Aytos,19708,9561,10147,42.7,27.25
2013,Burgas,Aheloy,2409,1220,1189,42.6483,27.6494
2013,Burgas,Ahtopol,1297,633,664,42.1,27.95
2013,Burgas,Burgas,199364,96173,103191,42.4975,27.47
2013,Burgas,Bulgarovo,1642,820,822,42.65,27.3333
2013,Burgas,Kableshkovo,2893,1428,1465,42.6167,27.5667
2013,Burgas,Kameno,4281,2096,2185,42.5667,27.3667
2013,Burgas,Karnobat,18000,8723,9277,42.65,26.9833
2013,Burgas,Kiten,929,469,460,42.2344,27.7711
2013,Burgas,Malko Tarnovo,2319,1143,1176,41.9833,27.5333
2013,Burgas,Nesebar,11231,5450,5781,42.66,27.72
2013,Burgas,Obzor,2177,1100,1077,42.8167,27.8833
2013,Burgas,Pomorie,13611,6558,7053,42.55,27.65
